,label,token
63,[ 1 12 12  0 12  0  0 12  0  0 22  3 16 12 12  0  3 22 16 18 12 22  5],"['البته', 'نمايش', 'ساخت', 'سازهاي', 'گروه', 'فعلي', 'نيازمند', 'پژوهش', 'گستردهي', 'جداگانهاي', 'است', 'كه', 'از', 'يافتههاي', 'تحقيق', 'حاضر', 'نيز', 'ميتوان', 'در', 'آن', 'استفاده', 'كرد', '.']"
64,[12  0 16 12 22  5],"['مثالهاي', 'بالا', 'از', 'سميعيان', 'است', '.']"
65,"[ 5 12  5 16 12 12 12  0  3 12  0  0 16 18 12  6 12  0 22  3  7 12  0  1
 12  0  0 22  5  1 16 12  0 12  0  0 22 22  5]","['#', 'نكته', '#', 'دربارهي', 'الگوي', 'برجستگي', 'گروه', 'آهنگي', 'و', 'منحني', 'زيروبمي', 'مربوط', 'به', 'آن', 'يادآوري', 'اين', 'نكته', 'لازم', 'است', 'كه', 'اگر', 'گروه', 'فعلي', 'تنها', 'وابستهي', 'پسين', 'داشته', 'باشد', '،', 'الزاماً', 'در', 'تؤكيد', 'كلي', 'وابستهي', 'پسين', 'تكيهدار', 'خواهد', 'بود', '.']"
66,"[12 12 12 12 22  3  7 12  0 16 12  0 12  0  3  0  0 22  5  1 12  0  3 12
 12 12 22  5 16 12 22 22  5]","['بررسي', 'دادههاي', 'تحقيق', 'نشان', 'ميدهد', 'كه', 'اگر', 'گروه', 'فعلي', 'به', 'طور', 'همزمان', 'وابستهي', 'پسين', 'و', 'پيشين', 'داشته', 'باشد', '،', 'معمولاً', 'وابستههاي', 'پسين', 'كه', 'نمايندهي', 'زمان', 'فعل', 'ميباشند', '،', 'فاقد', 'تكيه', 'خواهند', 'بود', '.']"
67,[16 12 12  5 12 22  3 16 12  0  0 12  0 16 12  0 22  5],"['در', 'شكل', '4', '-', '4', 'ميبينيم', 'كه', 'در', 'منحني', 'زيروبمي', 'مربوط', 'تغيير', 'معناداري', 'به', 'وجود', 'نيامده', 'است', '.']"
68,[ 5 12 12 12  0 16 12  0  5 16 12  0 12 12 16 12  0 12 12 12 22  5],"['#', 'الگوي', 'آهنگ', 'واحدهاي', 'نحوي', 'در', 'توليد', 'بينشان', '#', 'در', 'بخش', 'پيش', 'الگوي', 'برجستگي', 'در', 'واحدهاي', 'نحوي', 'مورد', 'بررسي', 'قرار', 'گرفت', '.']"
69,"[16 12 12 12  1 12 12  0  0 22  3 16 12 12  0  3 16 12 18 12 12 12 12 22
  5 12 16 12 22  5]","['در', 'ارااهي', 'الگوي', 'برجستگي', 'تنها', 'جايگاه', 'تكيهي', 'زيروبمي', 'مشخص', 'شد', 'و', 'از', 'نوع', 'تكيهي', 'زيروبمي', 'كه', 'از', 'رهگذر', 'آن', 'الگوي', 'آهنگ', 'پارهگفتارها', 'شكل', 'ميگيرد', '،', 'سخني', 'به', 'ميان', 'نيامد', '.']"
70,"[16 12  0 12  3  0 12  0  3  0 22  5 12 12  0  0 16 12 12 16 12  0  3 12
 12 16 12  0 16 12  0 22  5]","['در', 'توليد', 'بينشان', 'گفتار', 'كه', 'نيازمند', 'اطلاعات', 'بافتي', 'و', 'محيطي', 'نيستيم', '،', 'شكل', 'تكيهي', 'زيروبمي', 'ناظر', 'بر', 'نوعي', 'برجستگي', 'از', 'نظر', 'شنيداري', 'و', 'نوعي', 'برآمدگي', 'در', 'منحني', 'زيروبمي', 'به', 'صورت', 'زير', 'است', '.']"
71,"[ 3 16 12 12  0 22  3 16 12 16 12  0  3 16 12 12 12 16 12  0 16 12  0 12
 12 16 12  0 12 22  5]","['لذا', 'در', 'بازسازي', 'گفتار', 'كافي', 'است', 'كه', 'با', 'استفاده', 'از', 'اطلاعات', 'نحوي', 'و', 'بر', 'اساس', 'اصل', 'هستهگريزي', 'در', 'جايگاههاي', 'خاصي', 'از', 'پارهگفتار', 'بازسازيشده', 'يك', 'برجستگي', 'به', 'صورت', 'زير', 'ايجاد', 'شود', '.']"
72,[16 12  0 16 12  0 12 12 12 16 12 22  5],"['از', 'تركيب', 'بالا', 'با', 'نواختهاي', 'كناري', 'الگوي', 'آهنگ', 'گفتار', 'به', 'دست', 'ميآيد', '.']"
73,[16 12 16 12  0 16 12 22 12 12  0 16  0 22  5],"['با', 'استفاده', 'از', 'نشانهگذاري', 'خاص', 'در', 'متن', 'ميتوان', 'نوع', 'نواخت', 'كناري', 'را', 'مشخص', 'كرد', '.']"
74,[12  0 16 12  0 12 16  6 22  3 20 12  0 16 12 12 12  0 16 12 22  5],"['تكيهي', 'زيروبمي', 'در', 'توليد', 'بينشان', 'گفتار', 'به', 'اين', 'معناست', 'كه', 'كل', 'گروه', 'نحوي', 'از', 'نظر', 'شنونده', 'اطلاع', 'نو', 'به', 'حساب', 'ميآيد', '.']"
75,"[12  0  0 16 12  0  3  6 12  0 16 12  0 12  5 16 12 12  0 12 22  5  3 20
 12 16 18 16 12 12  0 16 22  5]","['تكيهي', 'زيروبمي', 'بالا', 'در', 'تؤكيد', 'ويژه', 'و', 'ديگر', 'تكيههاي', 'زيروبمي', 'به', 'دليل', 'بافت-', 'بودنشان', '،', 'در', 'بازسازي', 'گفتار', 'كمتر', 'كاربرد', 'دارند', '،', '\u200cزيرا', 'هر', 'كدام', 'از', 'آنها', 'در', 'نمايش', 'بافت', 'خاصي', 'را', 'ميطلبد', '.']"
76,[12 12  0  3 12 12  0 16 12 12  1  0 22  3  1 12  0 16 21 12 22  5],"['صورتبندي', 'بافتهاي', 'مختلف', 'و', 'افزودن', 'اطلاعات', 'بافتي', 'به', 'متن', 'كار', 'بسيار', 'دشواري', 'است', 'و', 'اصولاً', 'متن', 'معمولي', 'فاقد', 'چنين', 'اطلاعاتي', 'است', '.']"
77,"[12  0  0  3 16 12  0  0 16 12 12  3 16 12  0  0 16 12  0 16 12  0 22  3
 12 18 12  3 12 12 16 12 22  5]","['تكيههاي', 'زيروبمي', 'بافت-', 'نيز', 'از', 'نظر', 'شنيداري', 'ناظر', 'بر', 'نوعي', 'برجستگي', 'و', 'از', 'نظر', 'صوتشناختي', 'ناظر', 'بر', 'تغييرات', 'معناداري', 'در', 'منحني', 'زيروبمي', 'هستند', 'كه', 'نشانهگذاري', 'آنها', 'نوع', 'و', 'جهت', 'تغيير', 'را', 'نشان', 'ميدهد', '.']"
78,"[16 12  0 12 22  3  1 16 12 12  0 16 12 22  3 16 12 18 16 12  0 12 12 12
 12 22  5]","['از', 'توضيحات', 'بالا', 'نتيجه', 'ميگيريم', 'كه', 'تنها', 'در', 'بازسازي', 'گفتار', 'بينشان', 'به', 'كار', 'ميرود', 'و', 'از', 'تركيب', 'آن', 'با', 'نواختهاي', 'كناري', 'الگوي', 'آهنگ', 'پارهگفتار', 'ايجاد', 'ميشود', '.']"
79,[12 16 12  0 12  0 16 22  5],"['H', 'در', 'گفتار', 'بينشان', 'تؤكيد', 'كلي', 'را', 'ميرساند', '.']"
80,[ 6 12  0 16 12 12  3 16 12  0 18 12  1  0 22  5],"['ديگر', 'تكيههاي', 'زيروبمي', 'در', 'بازشناسي', 'گفتار', 'و', 'در', 'تعبير', 'معنايي', 'آن', 'نقش', 'بسيار', 'مهمي', 'دارند', '.']"
81,[16 12 16 12  0  5 16 12 16 12 12 12 12 22  5],"['با', 'توجه', 'به', 'توضيحات', 'بالا', '،', 'در', 'زير', 'به', 'چگونگي', 'تعيين', 'آهنگ', 'جمله', 'ميپردازيم', '.']"
82,"[ 5 12 12 12 12  5  1 16 12 12 12  3  3 16 12 12 12  3 12 16 12  0  1 12
 22  3 12 12  0 16 12  0 22  1 16 12 12  0  3  1 16 12 12  0 12 22  3  3
 12 22  3 16 12 12 12 12  0 22  3 12 12  0 16 12 12  1  0 22  5]","['#', 'راهنماي', 'تعيين', 'آهنگ', 'جمله', '#', 'پيشتر', 'در', 'فصل', 'نظريهي', 'تحقيق', 'و', 'نيز', 'در', 'بحث', 'رابطهي', 'واجشناسي', 'و', 'نحو', 'در', 'فصل', 'حاضر', 'همواره', 'خاطرنشان', 'شديم', 'كه', 'يك', 'گروه', 'آهنگي', 'به', 'لحاظ', 'نظري', 'ميتواند', 'حداقل', 'از', 'يك', 'واحد', 'واژگاني', 'و', 'حداكثر', 'از', 'n', 'واحد', 'واژگاني', 'تشكيل', 'شود', 'و', 'نيز', 'خاطرنشان', 'شديم', 'كه', 'در', 'دادههاي', 'مورد', 'تحليل', 'مشاهده', 'شده', 'است', 'كه', 'دامنهي', 'گروه', 'آهنگي', 'از', 'حد', 'جمله', 'فراتر', 'نرفته', 'است', '.']"
83,[ 3 12  0  5 12  0  5  0  5  5  5  3 12 16 16 12 12 12 12 16 12 22  5],"['ازاينرو', 'گروههاي', 'نحوي', ')', 'گروه', 'اسمي', '،', 'صفتي', '،', '…', '(', 'و', 'جمله', 'را', 'به', 'عنوان', 'واحدهاي', 'ورودي', 'سيستم', 'در', 'نظر', 'ميگيريم', '.']"
84,"[16 12 12  5 12 12  0 12 12 12 22  3 16 12 12  5 20 12 16 12 18 16 12 16
 12  0 18  3  3 16 12 16 12 18 16 12  0 12  0 22  5 12  5 16 12  0 12 12
  0 22  3 16 12 12 12  0 22  5]","['در', 'شكل', '5', '-', '4', 'نمودار', 'جعبهاي', 'تعيين', 'آهنگ', 'جمله', 'است', 'كه', 'در', 'ادامهي', 'بحث', '،', 'هر', 'كدام', 'از', 'مراحل', 'آن', 'با', 'توجه', 'به', 'شمارهي', 'خاص', 'خود', 'و', 'نيز', 'با', 'توجه', 'به', 'رابطهي', 'آن', 'با', 'مراحل', 'ديگر', 'شرح', 'داده', 'ميشود', ':', '1', '-', 'در', 'مرحلهي', 'اول', 'ورودي', 'سيستم', 'مشخص', 'ميشود', 'كه', 'به', 'صورت', 'يك', 'متن', 'نوشتاري', 'است', '.']"
85,[12 12  0 16 12  0 16 12  0  0 22  5],"['مرز', 'واحدهاي', 'آهنگي', 'در', 'متن', 'نوشتاري', 'با', 'علامتهاي', 'قراردادي', 'مشخص', 'ميشود', '.']"
86,[12  6 12 16 12 12 12 16 12 12 12  0 16 12 12  0 22  5],"['دامنهي', 'اين', 'واحدها', 'از', 'حد', 'يك', 'كلمه', 'به', 'عنوان', 'يك', 'گروه', 'نحوي', 'تا', 'حد', 'جمله', 'متغير', 'است', '.']"
87,[16  6 12 12 12 16 12  0 16 12 22  5],"['به', 'همين', 'دليل', 'ورودي', 'سيستم', 'را', 'واحدهاي', 'نحوي', 'در', 'نظر', 'ميگيريم', '.']"
88,[12  0 16 12  0 18 12 16 18 16 12 12 12  0 22  5],"['واحدهاي', 'نحوي', 'به', 'طور', 'جداگانه', 'يكي', 'پس', 'از', 'ديگري', 'به', 'منزلهي', 'ورودي', 'سيستم', 'قلمداد', 'ميشوند', '.']"
89,[12  5 16 12  0  5 12 16 12  0 12 22  5],"['2', '-', 'در', 'مرحلهي', 'دوم', '،', 'ورودي', 'به', 'كلمههاي', 'سازنده', 'تقسيم', 'ميشود', '.']"
90,[12 16 12 12 18 16 12 22  5  3 12 22 16 12  0 22  3  0 21 12 22  5],"['فاصلهي', 'بين', 'كلمهها', 'مرز', 'آنها', 'را', 'نشان', 'ميدهد', '،', 'لذا', 'متن', 'بايد', 'با', 'خطي', 'نوشته', 'شود', 'كه', 'مناسب', 'چنين', 'هدفي', 'باشد', '.']"
91,[ 3 12 16 12 12 12  0 16 12  0 22  3 12 16 12  0 12 22  5],"['يعني', 'كلمهها', 'به', 'عنوان', 'نمايندهي', 'واحدهاي', 'واژگاني', 'با', 'فاصله', 'نوشته', 'شوند', 'و', 'جدانويسي', 'در', 'حد', 'لازم', 'رعايت', 'شود', '.']"
92,"[ 1 16 12  5  6 12  0 12 16 12 16 12 22  5  5  5  0  5 16 12 12 16 12 12
 12  0 22  5  3 12  6 12 12 16 12 22  3 16 12 12 12  0 16 12  0 22  5]","['مثلاً', 'در', 'جملهي', '""', 'اين', 'پسر', 'باهوش', 'كلاس', 'از', 'مدرسه', 'به', 'خانه', 'برگشت', '""', '،', '""', 'باهوش', '""', 'به', 'عنوان', 'صفت', 'از', 'دو', 'تكواژ', 'تشكيل', 'شده', 'است', '،', '\u200cبنابراين', 'فاصلهي', 'اين', 'دو', 'بخش', 'به', 'اندازهاي', 'نباشد', 'كه', 'به', 'عنوان', 'دو', 'كلمهي', 'مجزا', 'در', 'نظر', 'گرفته', 'شود', '.']"
93,[ 3  3  1  5 16 12  5 16 12  5 12  5  0 22  3 12 12  0 22  5],"['و', 'يا', 'مثلاً', '”', 'به', 'خانه', '“', 'به', 'صورت', '”', 'بخانه', '“', 'نوشته', 'نشود', 'كه', 'مرز', 'كلمه', 'معلوم', 'نباشد', '.']"
94,[12  5 16 12  0 12  0 12  0 16 12  0 12 22  5],"['3', '-', 'در', 'مرحلهي', 'سوم', 'مقولهي', 'واژگاني', 'كلمههاي', 'موجود', 'در', 'واحد', 'نحوي', 'تعيين', 'ميشود', '.']"
95,[12  0 12 12 20 12  1 16 12 16 12  3 16 12 12  0 22  5  0 22  5],"['مقولهي', 'نحوي', 'كلمههاي', 'ورودي', 'هر', 'كدام', 'جداگانه', 'با', 'مراجعه', 'به', 'واژگاني', 'كه', 'از', 'قبل', 'تهيه', 'شده', 'است', '،', 'مشخص', 'ميگردد', '.']"
96,"[ 3 12 22  3 20 12 12 16 12 16 12  0  0 18  1 12  5 12  5 12  5 12  5 12
  5 12  5 12 12  5 12  3 12  0 22  5]","['ازاينرو', 'انتظار', 'ميرود', 'كه', 'همهي', 'كلمههاي', 'زبان', 'در', 'واژگان', 'با', 'مقولهي', 'واژگاني', 'خاص', 'خود', 'مانند', 'اسم', '،', '\u200cصفت', '،', '\u200cضمير', '،', '\u200cقيد', '،', '\u200cفعل', '،', '\u200cحرفاضافه', '،', 'حرف', 'ربط', '،', '\u200cنداها', 'و', 'اصوات', 'مشخص', 'شود', '.']"
97,[12  5 12 12 22 16 12 16 12 12 12  3 16 12  3 12  0 12 22  5],"['4', '-', 'واژگان', 'عبارت', 'است', 'از', 'مجموعهاي', 'از', 'مدخلهاي', 'يك', 'زبان', 'كه', 'بدون', 'توالي', 'و', 'نظم', 'خاصي', 'فهرست', 'شدهاند', '.']"
98,[16 20 12 12  0  5  0  3  0  0 16  6 12 16 12 12 16 12  0 12 22  5],"['براي', 'هر', 'مدخل', 'اطلاعات', 'واجي', '،', '\u200cنحوي', 'و', 'معنايي', 'مربوط', 'به', 'آن', 'مدخل', 'به', 'صورت', 'مجموعهاي', 'از', 'مشخصههاي', 'مميز', 'قيد', 'شدهاند', '.']"
99,[16 12  1 12  0 20 12  0  0 22  3 12  0 12 12 16 12 22  5],"['در', 'واژگان', 'تنها', 'اطلاعات', 'منحصربه', 'هر', 'مدخل', 'واژگاني', 'ديده', 'ميشود', 'و', 'اطلاعات', 'قابل', 'پيشبيني', 'جايي', 'در', 'واژگان', 'ندارند', '.']"
100,[12  0  0 12  0  3 12  0  3 22  5],"['اطلاعات', 'نحوي', 'شامل', 'مشخصههاي', 'زيرمقوله', 'و', 'محدوديتهاي', 'گزينشي', 'نيز', 'ميشود', '.']"
101,[12  0 16  6 22  3  1 12  5 12  5  0  6 12  0  3  0 22  5],"['مشخصههاي', 'زيرمقوله', 'به', 'اين', 'معناست', 'كه', 'مثلاً', 'فعل', '”', 'داد', '“', 'داراي', 'چه', 'متممهاي', 'اجباري', 'و', 'اختياري', 'است', '.']"
102,[12  0  0 22  3  1 12  5 12  5  0 12  0  3  5 22  5],"['محدوديتهاي', 'گزينشي', 'مشخص', 'ميكنند', 'كه', 'مثلاً', 'فعل', '”', 'داد', '“', 'داراي', 'فاعل', 'جاندار', 'و', '…', 'است', '.']"
103,[12 12  0 22  3 12 18 12 16 12  0 12 12 16 12 22  5],"['واژگان', 'ماهيت', 'انتزاعي', 'دارد', 'و', 'اطلاعات', 'آن', 'بخشي', 'از', 'اطلاعات', 'زباني', 'اهل', 'زبان', 'به', 'حساب', 'ميآيد', '.']"
104,[12  0 16 12 12 16 12 22  3 16 12  0  0  5  1 12  0  3  5  4 12 22  5],"['توضيحات', 'بالا', 'دربارهي', 'واژگان', 'اشاره', 'به', 'توصيفهايي', 'دارد', 'كه', 'در', 'نظريههاي', 'مختلف', 'زباني', ')', 'مانند', 'نظريهي', 'زايشي', 'و', '…', '(', 'ارااه', 'ميشود', '.']"
105,"[ 1 16  6 12  3  3 16 12  0 16 12 12  3 12 16  6 12 12  0 22 16 16 12 12
  0  3  0 12 16 12 12 12 12 22  5  3 12 12  0 16 12  6 12  3  0 22  3  3
 12 18 16  6 12 16 12 12 12 12 22  5]","['پيشتر', 'در', 'همين', 'فصل', 'و', 'نيز', 'در', 'فصل', 'مربوط', 'به', 'رابطهي', 'واجشناسي', 'و', 'واژگان', 'در', 'همين', 'نوشته', 'سعي', 'شده', 'است', 'تا', 'بر', 'اساس', 'شواهد', 'نحوي', 'و', 'واجي', 'مدلي', 'از', 'واژگان', 'گويشور', 'فارسي', 'ارااه', 'شود', '،', 'اما', 'تهيهي', 'واژگاني', 'ايدهآل', 'بر', 'اساس', 'آن', 'اطلاعات', 'نه', 'امكانپذير', 'است', 'و', 'نه', 'ضرورت', 'آن', 'در', 'اين', 'مرحله', 'از', 'كار', 'پردازش', 'گفتار', 'احساس', 'ميشود', '.']"
106,[16  6 12 12  3 16 12 12 12  0 16 12  0 22 22 16 12  0 12 22  5],"['به', 'همين', 'دليل', 'واژگاني', 'كه', 'براي', 'پيادهسازي', 'يافتههاي', 'تحقيق', 'حاضر', 'در', 'نظر', 'گرفته', 'شده', 'است', 'از', 'واژگان', 'ايدهآل', 'فاصله', 'دارد', '.']"
107,"[ 1 12  0 16 12 12  0 22 16 21 12  0 12  0 22  3 16 12 18 16 12 12 12  0
  0 22  5]","['مثلاً', 'واحدهاي', 'واژگاني', 'با', 'مقولهي', 'فعل', 'ممكن', 'است', 'از', 'چند', 'واحد', 'واژگاني', 'تشكيل', 'شده', 'باشند', 'ولي', 'در', 'واژگان', 'ما', 'به', 'منزلهي', 'يك', 'واحد', 'واژگاني', 'قلمداد', 'شدهاند', '.']"
108,"[16 12  0 16 12 12 12 12  0 16 12  0 20 12 12 12  0  0 16 12 22  5  3 16
  1 12 16 12 12  0 18 12 12  0 16 12  0 22 22  5]","['در', 'مدل', 'ارااهشده', 'براي', 'واژگان', 'گويشور', 'فارسي', 'وندهاي', 'تصريفي', 'در', 'گروه', 'فعلي', 'هر', 'كدام', 'يك', 'مدخل', 'واژگاني', 'مستقل', 'به', 'حساب', 'ميآيند', '،', 'ولي', 'در', 'اينجا', 'فعل', 'به', 'همراه', 'وندهاي', 'تصريفي', 'آن', 'يك', 'مدخل', 'واژگاني', 'در', 'نظر', 'گرفته', 'شده', 'است', '.']"
109,"[16 12  0 12  0 16 12 16 12  0  3  0 12 12  0 16 12 22  5  3 16 12 18 12
  0  0 16 12  0 22 22  5]","['در', 'مدل', 'ارااهشده', 'كسرهي', 'اضافه', 'با', 'توجه', 'به', 'شواهد', 'نحوي', 'و', 'واجي', 'يك', 'واحد', 'واژگاني', 'به', 'حساب', 'نميآيد', '،', '\u200cولي', 'در', 'واژگان', 'ما', 'واحد', 'واژگاني', 'مستقلي', 'در', 'نظر', 'گرفته', 'شده', 'است', '.']"
110,[ 6 12  0 16  6 12  0 22 16 22 16  0 12 20 12 12 16  0 22  5],"['اين', 'واژگان', 'محدود', 'با', 'همين', 'وضعيت', 'قابلگسترش', 'است', 'تا', 'بتواند', 'با', 'اندك', 'تغييراتي', 'همهي', 'واژههاي', 'زبان', 'را', 'شامل', 'شود', '.']"
111,"[16 12  6 12 12  0  3  0 18 16 12 22  5 16 16 12 16 18 12 12  3 18 16 12
 12  0 22 16 12 22  5]","['در', 'ادامهي', 'اين', 'بخش', 'واژگان', 'محدود', 'و', 'قابلگسترش', 'خود', 'را', 'معرفي', 'ميكنيم', '،', 'تا', 'با', 'استفاده', 'از', 'آن', 'بازسازي', 'گفتار', 'كه', 'يكي', 'از', 'اهداف', 'تحقيق', 'حاضر', 'است', 'را', 'نشان', 'دهيم', '.']"
112,"[12  5  0 12  5 12  5 16  6 22  3 16 12 12  0 12  0  3 12  5 16 12 22 16
 12 12 22  3  6 12 12  0  6 12 16  0 22  5]","['5', '-', 'پنجمين', 'جعبه', ')', 'شناسهها', '(', 'به', 'اين', 'معناست', 'كه', 'در', 'تعيين', 'مقولهي', 'واژگاني', 'كلمههاي', 'مشكوك', 'علاوهبر', 'واژگان', '،', 'در', 'روساخت', 'ميتوان', 'از', 'شناسهها', 'استفاده', 'كرد', 'كه', 'اين', 'شناسهها', 'مقولهي', 'واژگاني', 'آن', 'كلمهها', 'را', 'مشخص', 'ميكنند', '.']"
113,[ 1 12  5 12  5  3 12  3  3 12 22  5],"['مثلاً', 'كلمهي', 'ْ', 'دانشمند', 'ْ', 'هم', 'اسم', 'و', 'هم', 'صفت', 'است', '.']"
114,"[ 3  6 12 16 12 16 12  0 16 12  0 12  3 12  0 22  5  3  3 12  5 12  5 16
 12 12  0 16 12 22 16 12 16 12 22 22  3  6 12  0 16 22  3  1  6 12 12 16
 22  0 22  5  1  5  5 12  5  6 12 12  5 12 12  5  0 12  5  1  0  5]","['اگرچه', 'اين', 'كلمه', 'در', 'واژگان', 'در', 'مدخلهاي', 'جداگانه', 'با', 'مقولهي', 'نحوي', 'اسم', 'و', 'صفت', 'آمده', 'است', '،', 'ولي', 'وقتيكه', 'كلمهي', '""', 'دانشمند', '""', 'در', 'كنار', 'كلمههاي', 'ديگر', 'وارد', 'سيستم', 'شود', 'با', 'استفاده', 'از', 'شناسهها', 'ميتوان', 'گفت', 'كه', 'كدام', 'مقولهي', 'نحوي', 'را', 'دارد', 'و', 'درنتيجه', 'چه', 'الگوي', 'تكيهگذاري', 'را', 'بايد', 'داشته', 'باشد', '،', 'مثلاً', ':', ')', 'الف', '(', '\u200cاين', 'دانشمند', 'ب', '(', '\u200cدانشمندان', 'ج', '(', 'دانشمندترين', 'د', '(', 'بسيار', 'دانشمند', '.']"
